Source,CH1
Second,Volt
 0.00643280000,0.20000,
 0.00643360000,0.36000,
 0.00643440000,0.24000,
 0.00643520000,0.32000,
 0.00643600000,0.24000,
 0.00643680000,0.24000,
 0.00643760000,0.28000,
 0.00643840000,0.24000,
 0.00643920000,0.32000,
 0.00644000000,0.32000,
 0.00644080000,0.28000,
 0.00644160000,0.28000,
 0.00644240000,0.36000,
 0.00644320000,0.24000,
 0.00644400000,0.28000,
 0.00644480000,0.28000,
 0.00644560000,0.28000,
 0.00644640000,0.28000,
 0.00644720000,0.28000,
 0.00644800000,0.24000,
 0.00644880000,0.32000,
 0.00644960000,0.28000,
 0.00645040000,0.24000,
 0.00645120000,0.28000,
 0.00645200000,0.28000,
 0.00645280000,0.24000,
 0.00645360000,0.28000,
 0.00645440000,0.28000,
 0.00645520000,0.32000,
 0.00645600000,0.24000,
 0.00645680000,0.28000,
 0.00645760000,0.24000,
 0.00645840000,0.32000,
 0.00645920000,0.28000,
 0.00646000000,0.32000,
 0.00646080000,0.32000,
 0.00646160000,0.28000,
 0.00646240000,0.32000,
 0.00646320000,0.24000,
 0.00646400000,0.28000,
 0.00646480000,0.28000,
 0.00646560000,0.28000,
 0.00646640000,0.28000,
 0.00646720000,0.28000,
 0.00646800000,0.24000,
 0.00646880000,0.28000,
 0.00646960000,0.24000,
 0.00647040000,0.28000,
 0.00647120000,0.28000,
 0.00647200000,0.28000,
 0.00647280000,0.32000,
 0.00647360000,0.32000,
 0.00647440000,0.24000,
 0.00647520000,0.28000,
 0.00647600000,0.24000,
 0.00647680000,0.24000,
 0.00647760000,0.24000,
 0.00647840000,0.32000,
 0.00647920000,0.28000,
 0.00648000000,0.28000,
 0.00648080000,0.28000,
 0.00648160000,0.28000,
 0.00648240000,0.32000,
 0.00648320000,0.24000,
 0.00648400000,0.28000,
 0.00648480000,0.28000,
 0.00648560000,0.28000,
 0.00648640000,0.32000,
 0.00648720000,0.28000,
 0.00648800000,0.28000,
 0.00648880000,0.28000,
 0.00648960000,0.24000,
 0.00649040000,0.32000,
 0.00649120000,0.28000,
 0.00649200000,0.32000,
 0.00649280000,0.24000,
 0.00649360000,0.28000,
 0.00649440000,0.32000,
 0.00649520000,0.28000,
 0.00649600000,0.32000,
 0.00649680000,0.32000,
 0.00649760000,0.32000,
 0.00649840000,0.28000,
 0.00649920000,0.32000,
 0.00650000000,0.36000,
 0.00650080000,0.40000,
 0.00650160000,0.36000,
 0.00650240000,0.52000,
 0.00650320000,0.88000,
 0.00650400000,1.20000,
 0.00650480000,1.56000,
 0.00650560000,1.88000,
 0.00650640000,2.20000,
 0.00650720000,2.52000,
 0.00650800000,2.76000,
 0.00650880000,3.00000,
 0.00650960000,3.24000,
 0.00651040000,3.44000,
 0.00651120000,3.64000,
 0.00651200000,3.76000,
 0.00651280000,3.88000,
 0.00651360000,4.04000,
 0.00651440000,4.16000,
 0.00651520000,4.20000,
 0.00651600000,4.40000,
 0.00651680000,4.40000,
 0.00651760000,4.48000,
 0.00651840000,4.52000,
 0.00651920000,4.60000,
 0.00652000000,4.68000,
 0.00652080000,4.72000,
 0.00652160000,4.76000,
 0.00652240000,4.80000,
 0.00652320000,4.84000,
 0.00652400000,4.84000,
 0.00652480000,4.88000,
 0.00652560000,4.88000,
 0.00652640000,4.92000,
 0.00652720000,4.96000,
 0.00652800000,4.96000,
 0.00652880000,5.00000,
 0.00652960000,5.00000,
 0.00653040000,5.04000,
 0.00653120000,5.04000,
 0.00653200000,5.04000,
 0.00653280000,5.08000,
 0.00653360000,5.04000,
 0.00653440000,5.12000,
 0.00653520000,5.08000,
 0.00653600000,5.08000,
 0.00653680000,5.12000,
 0.00653760000,5.12000,
 0.00653840000,5.12000,
 0.00653920000,5.12000,
 0.00654000000,5.12000,
 0.00654080000,5.12000,
 0.00654160000,5.16000,
 0.00654240000,5.16000,
 0.00654320000,5.12000,
 0.00654400000,5.16000,
 0.00654480000,5.16000,
 0.00654560000,5.20000,
 0.00654640000,5.16000,
 0.00654720000,5.16000,
 0.00654800000,5.20000,
 0.00654880000,5.20000,
 0.00654960000,5.16000,
 0.00655040000,5.20000,
 0.00655120000,5.20000,
 0.00655200000,5.20000,
 0.00655280000,5.20000,
 0.00655360000,5.20000,
 0.00655440000,5.24000,
 0.00655520000,5.20000,
 0.00655600000,5.20000,
 0.00655680000,5.20000,
 0.00655760000,5.20000,
 0.00655840000,5.20000,
 0.00655920000,5.20000,
 0.00656000000,5.20000,
 0.00656080000,5.20000,
 0.00656160000,5.20000,
 0.00656240000,5.20000,
 0.00656320000,5.20000,
 0.00656400000,5.24000,
 0.00656480000,5.20000,
 0.00656560000,5.24000,
 0.00656640000,5.24000,
 0.00656720000,5.20000,
 0.00656800000,5.24000,
 0.00656880000,5.20000,
 0.00656960000,5.20000,
 0.00657040000,5.20000,
 0.00657120000,5.20000,
 0.00657200000,5.20000,
 0.00657280000,5.24000,
 0.00657360000,5.20000,
 0.00657440000,5.24000,
 0.00657520000,5.24000,
 0.00657600000,5.24000,
 0.00657680000,5.24000,
 0.00657760000,5.28000,
 0.00657840000,5.24000,
 0.00657920000,5.20000,
 0.00658000000,5.16000,
 0.00658080000,5.20000,
 0.00658160000,5.24000,
 0.00658240000,5.20000,
 0.00658320000,5.24000,
 0.00658400000,5.28000,
 0.00658480000,5.24000,
 0.00658560000,5.28000,
 0.00658640000,5.20000,
 0.00658720000,5.28000,
 0.00658800000,5.20000,
 0.00658880000,5.32000,
 0.00658960000,2.72000,
 0.00659040000,0.28000,
 0.00659120000,0.28000,
 0.00659200000,0.24000,
 0.00659280000,0.32000,
 0.00659360000,0.52000,
 0.00659440000,0.24000,
 0.00659520000,0.32000,
 0.00659600000,0.24000,
 0.00659680000,0.28000,
 0.00659760000,0.24000,
 0.00659840000,0.24000,
 0.00659920000,0.28000,
 0.00660000000,0.32000,
 0.00660080000,0.32000,
 0.00660160000,0.28000,
 0.00660240000,0.28000,
 0.00660320000,0.28000,
 0.00660400000,0.32000,
 0.00660480000,0.28000,
 0.00660560000,0.24000,
 0.00660640000,0.24000,
 0.00660720000,0.32000,
 0.00660800000,0.28000,
 0.00660880000,0.24000,
 0.00660960000,0.28000,
 0.00661040000,0.32000,
 0.00661120000,0.24000,
 0.00661200000,0.28000,
 0.00661280000,0.32000,
 0.00661360000,0.24000,
 0.00661440000,0.32000,
 0.00661520000,0.24000,
 0.00661600000,0.28000,
 0.00661680000,0.28000,
 0.00661760000,0.28000,
 0.00661840000,0.24000,
 0.00661920000,0.32000,
 0.00662000000,0.28000,
 0.00662080000,0.32000,
 0.00662160000,0.28000,
 0.00662240000,0.28000,
 0.00662320000,0.32000,
 0.00662400000,0.48000,
 0.00662480000,0.24000,
 0.00662560000,0.28000,
 0.00662640000,0.32000,
 0.00662720000,0.28000,
 0.00662800000,0.32000,
 0.00662880000,0.28000,
 0.00662960000,0.24000,
 0.00663040000,0.24000,
 0.00663120000,0.32000,
 0.00663200000,0.32000,
 0.00663280000,0.24000,
 0.00663360000,0.28000,
 0.00663440000,0.24000,
 0.00663520000,0.32000,
 0.00663600000,0.32000,
 0.00663680000,0.24000,
 0.00663760000,0.28000,
 0.00663840000,0.28000,
 0.00663920000,0.32000,
 0.00664000000,0.24000,
 0.00664080000,0.24000,
 0.00664160000,0.36000,
 0.00664240000,0.28000,
 0.00664320000,0.28000,
 0.00664400000,0.28000,
 0.00664480000,0.32000,
 0.00664560000,0.28000,
 0.00664640000,0.28000,
 0.00664720000,0.24000,
 0.00664800000,0.28000,
 0.00664880000,0.28000,
 0.00664960000,0.32000,
 0.00665040000,0.24000,
 0.00665120000,0.32000,
 0.00665200000,0.24000,
 0.00665280000,0.32000,
 0.00665360000,0.32000,
 0.00665440000,0.36000,
 0.00665520000,0.32000,
 0.00665600000,0.32000,
 0.00665680000,0.32000,
 0.00665760000,0.28000,
 0.00665840000,0.32000,
 0.00665920000,0.24000,
 0.00666000000,0.32000,
 0.00666080000,0.28000,
 0.00666160000,0.32000,
 0.00666240000,0.28000,
 0.00666320000,0.32000,
 0.00666400000,0.28000,
 0.00666480000,0.32000,
 0.00666560000,0.28000,
 0.00666640000,0.28000,
 0.00666720000,0.32000,
 0.00666800000,0.24000,
 0.00666880000,0.28000,
 0.00666960000,0.28000,
 0.00667040000,0.32000,
 0.00667120000,0.24000,
 0.00667200000,0.32000,
 0.00667280000,0.24000,
 0.00667360000,0.32000,
 0.00667440000,0.32000,
 0.00667520000,0.24000,
 0.00667600000,0.28000,
 0.00667680000,0.24000,
 0.00667760000,0.28000,
 0.00667840000,0.28000,
 0.00667920000,0.32000,
 0.00668000000,0.28000,
 0.00668080000,0.28000,
 0.00668160000,0.28000,
 0.00668240000,0.32000,
 0.00668320000,0.28000,
 0.00668400000,0.32000,
 0.00668480000,0.28000,
 0.00668560000,0.32000,
 0.00668640000,0.28000,
 0.00668720000,0.32000,
 0.00668800000,0.28000,
 0.00668880000,0.32000,
 0.00668960000,0.32000,
 0.00669040000,0.28000,
 0.00669120000,0.28000,
 0.00669200000,0.32000,
 0.00669280000,0.32000,
 0.00669360000,0.32000,
 0.00669440000,0.40000,
 0.00669520000,0.24000,
 0.00669600000,0.32000,
 0.00669680000,0.28000,
 0.00669760000,0.28000,
 0.00669840000,0.28000,
 0.00669920000,0.28000,
 0.00670000000,0.28000,
 0.00670080000,0.32000,
 0.00670160000,0.28000,
 0.00670240000,0.24000,
 0.00670320000,0.32000,
 0.00670400000,0.28000,
 0.00670480000,0.28000,
 0.00670560000,0.28000,
 0.00670640000,0.28000,
 0.00670720000,0.32000,
 0.00670800000,0.32000,
 0.00670880000,0.32000,
 0.00670960000,0.24000,
 0.00671040000,0.24000,
 0.00671120000,0.28000,
 0.00671200000,0.32000,
 0.00671280000,0.24000,
 0.00671360000,0.28000,
 0.00671440000,0.32000,
 0.00671520000,0.32000,
 0.00671600000,0.28000,
 0.00671680000,0.32000,
 0.00671760000,0.28000,
 0.00671840000,0.28000,
 0.00671920000,0.24000,
 0.00672000000,0.32000,
 0.00672080000,0.32000,
 0.00672160000,0.32000,
 0.00672240000,0.28000,
 0.00672320000,0.24000,
 0.00672400000,0.32000,
 0.00672480000,0.32000,
 0.00672560000,0.28000,
 0.00672640000,0.24000,
 0.00672720000,0.32000,
 0.00672800000,0.32000,
 0.00672880000,0.28000,
 0.00672960000,0.28000,
 0.00673040000,0.28000,
 0.00673120000,0.28000,
 0.00673200000,0.32000,
 0.00673280000,0.28000,
 0.00673360000,0.32000,
 0.00673440000,0.24000,
 0.00673520000,0.32000,
 0.00673600000,0.28000,
 0.00673680000,0.32000,
 0.00673760000,0.28000,
 0.00673840000,0.24000,
 0.00673920000,0.28000,
 0.00674000000,0.28000,
 0.00674080000,0.24000,
 0.00674160000,0.32000,
 0.00674240000,0.28000,
 0.00674320000,0.28000,
 0.00674400000,0.28000,
 0.00674480000,0.32000,
 0.00674560000,0.28000,
 0.00674640000,0.32000,
 0.00674720000,0.28000,
 0.00674800000,0.28000,
 0.00674880000,0.32000,
 0.00674960000,0.32000,
 0.00675040000,0.32000,
 0.00675120000,0.32000,
 0.00675200000,0.32000,
 0.00675280000,0.32000,
 0.00675360000,0.28000,
 0.00675440000,0.40000,
 0.00675520000,0.24000,
 0.00675600000,0.32000,
 0.00675680000,0.28000,
 0.00675760000,0.32000,
 0.00675840000,0.32000,
 0.00675920000,0.28000,
 0.00676000000,0.28000,
 0.00676080000,0.24000,
 0.00676160000,0.32000,
 0.00676240000,0.32000,
 0.00676320000,0.28000,
 0.00676400000,0.32000,
 0.00676480000,0.24000,
 0.00676560000,0.32000,
 0.00676640000,0.32000,
 0.00676720000,0.28000,
 0.00676800000,0.32000,
 0.00676880000,0.32000,
 0.00676960000,0.28000,
 0.00677040000,0.28000,
 0.00677120000,0.24000,
 0.00677200000,0.32000,
 0.00677280000,0.24000,
 0.00677360000,0.28000,
 0.00677440000,0.32000,
 0.00677520000,0.32000,
 0.00677600000,0.32000,
 0.00677680000,0.28000,
 0.00677760000,0.32000,
 0.00677840000,0.32000,
 0.00677920000,0.36000,
 0.00678000000,0.48000,
 0.00678080000,0.84000,
 0.00678160000,1.08000,
 0.00678240000,1.48000,
 0.00678320000,1.80000,
 0.00678400000,2.20000,
 0.00678480000,2.44000,
 0.00678560000,2.72000,
 0.00678640000,2.96000,
 0.00678720000,3.24000,
 0.00678800000,3.48000,
 0.00678880000,3.60000,
 0.00678960000,3.72000,
 0.00679040000,3.88000,
 0.00679120000,4.00000,
 0.00679200000,4.12000,
 0.00679280000,4.20000,
 0.00679360000,4.32000,
 0.00679440000,4.40000,
 0.00679520000,4.44000,
 0.00679600000,4.60000,
 0.00679680000,4.64000,
 0.00679760000,4.68000,
 0.00679840000,4.76000,
 0.00679920000,4.76000,
 0.00680000000,4.80000,
 0.00680080000,4.80000,
 0.00680160000,4.84000,
 0.00680240000,4.88000,
 0.00680320000,4.92000,
 0.00680400000,4.92000,
 0.00680480000,4.92000,
 0.00680560000,4.96000,
 0.00680640000,5.00000,
 0.00680720000,5.00000,
 0.00680800000,5.04000,
 0.00680880000,5.04000,
 0.00680960000,5.04000,
 0.00681040000,5.04000,
 0.00681120000,5.08000,
 0.00681200000,5.04000,
 0.00681280000,5.04000,
 0.00681360000,5.12000,
 0.00681440000,5.12000,
 0.00681520000,5.12000,
 0.00681600000,5.16000,
 0.00681680000,5.12000,
 0.00681760000,5.16000,
 0.00681840000,5.12000,
 0.00681920000,5.16000,
 0.00682000000,5.12000,
 0.00682080000,5.16000,
 0.00682160000,5.16000,
 0.00682240000,5.16000,
 0.00682320000,5.16000,
 0.00682400000,5.20000,
 0.00682480000,5.20000,
 0.00682560000,5.20000,
 0.00682640000,5.20000,
 0.00682720000,5.20000,
 0.00682800000,5.20000,
 0.00682880000,5.20000,
 0.00682960000,5.20000,
 0.00683040000,5.20000,
 0.00683120000,5.24000,
 0.00683200000,5.20000,
 0.00683280000,5.24000,
 0.00683360000,5.20000,
 0.00683440000,5.24000,
 0.00683520000,5.24000,
 0.00683600000,5.24000,
 0.00683680000,5.24000,
 0.00683760000,5.20000,
 0.00683840000,5.24000,
 0.00683920000,5.24000,
 0.00684000000,5.20000,
 0.00684080000,5.20000,
 0.00684160000,5.28000,
 0.00684240000,5.24000,
 0.00684320000,5.20000,
 0.00684400000,5.20000,
 0.00684480000,5.24000,
 0.00684560000,5.20000,
 0.00684640000,5.28000,
 0.00684720000,5.24000,
 0.00684800000,5.24000,
 0.00684880000,5.24000,
 0.00684960000,5.24000,
 0.00685040000,5.28000,
 0.00685120000,5.20000,
 0.00685200000,5.24000,
 0.00685280000,5.24000,
 0.00685360000,5.24000,
 0.00685440000,5.28000,
 0.00685520000,5.20000,
 0.00685600000,5.32000,
 0.00685680000,5.16000,
 0.00685760000,5.28000,
 0.00685840000,5.20000,
 0.00685920000,5.20000,
 0.00686000000,5.28000,
 0.00686080000,5.28000,
 0.00686160000,5.20000,
 0.00686240000,5.24000,
 0.00686320000,5.24000,
 0.00686400000,5.24000,
 0.00686480000,5.24000,
 0.00686560000,5.24000,
 0.00686640000,5.36000,
 0.00686720000,3.44000,
 0.00686800000,0.40000,
 0.00686880000,0.32000,
 0.00686960000,0.28000,
 0.00687040000,0.32000,
 0.00687120000,0.24000,
 0.00687200000,0.28000,
 0.00687280000,0.28000,
 0.00687360000,0.28000,
 0.00687440000,0.24000,
 0.00687520000,0.28000,
 0.00687600000,0.32000,
 0.00687680000,0.32000,
 0.00687760000,0.32000,
 0.00687840000,0.32000,
 0.00687920000,0.32000,
 0.00688000000,0.32000,
 0.00688080000,0.32000,
 0.00688160000,0.32000,
 0.00688240000,0.28000,
 0.00688320000,0.32000,
 0.00688400000,0.32000,
 0.00688480000,0.32000,
 0.00688560000,0.32000,
 0.00688640000,0.28000,
 0.00688720000,0.28000,
 0.00688800000,0.32000,
 0.00688880000,0.28000,
 0.00688960000,0.28000,
 0.00689040063,0.32000,
 0.00689120000,0.28000,
 0.00689200000,0.28000,
 0.00689280000,0.32000,
 0.00689360000,0.32000,
 0.00689440000,0.28000,
 0.00689520000,0.32000,
 0.00689600000,0.32000,
 0.00689680000,0.24000,
 0.00689760000,0.32000,
 0.00689840000,0.32000,
 0.00689920000,0.32000,
 0.00690000000,0.28000,
 0.00690080000,0.32000,
 0.00690160000,0.32000,
 0.00690240000,0.28000,
 0.00690320000,0.28000,
 0.00690400000,0.24000,
 0.00690480000,0.32000,
 0.00690560000,0.28000,
 0.00690640000,0.44000,
 0.00690720000,0.28000,
 0.00690800000,0.36000,
 0.00690880000,0.24000,
 0.00690960000,0.32000,
 0.00691040000,0.32000,
 0.00691120000,0.24000,
 0.00691200000,0.32000,
 0.00691280000,0.32000,
 0.00691360000,0.28000,
 0.00691440000,0.32000,
 0.00691520000,0.32000,
 0.00691600000,0.32000,
 0.00691680000,0.32000,
 0.00691760000,0.32000,
 0.00691840000,0.28000,
 0.00691920000,0.32000,
 0.00692000000,0.32000,
 0.00692080000,0.32000,
 0.00692160000,0.32000,
 0.00692240000,0.32000,
 0.00692320000,0.28000,
 0.00692400000,0.32000,
 0.00692480000,0.32000,
 0.00692560000,0.32000,
 0.00692640000,0.28000,
 0.00692720000,0.32000,
 0.00692800000,0.32000,
 0.00692880000,0.32000,
 0.00692960000,0.28000,
 0.00693040000,0.32000,
 0.00693120000,0.32000,
 0.00693200000,0.32000,
 0.00693280000,0.32000,
 0.00693360000,0.32000,
 0.00693440000,0.28000,
 0.00693520000,0.28000,
 0.00693600000,0.28000,
 0.00693680000,0.32000,
 0.00693760000,0.32000,
 0.00693840000,0.24000,
 0.00693920000,0.32000,
 0.00694000000,0.32000,
 0.00694080000,0.28000,
 0.00694160000,0.28000,
 0.00694240000,0.28000,
 0.00694320000,0.28000,
 0.00694400000,0.32000,
 0.00694480000,0.28000,
 0.00694560000,0.36000,
 0.00694640000,0.28000,
 0.00694720000,0.32000,
 0.00694800000,0.24000,
 0.00694880000,0.32000,
 0.00694960000,0.32000,
 0.00695040000,0.24000,
 0.00695120000,0.32000,
 0.00695200000,0.32000,
 0.00695280000,0.28000,
 0.00695360000,0.32000,
 0.00695440000,0.32000,
 0.00695520000,0.32000,
 0.00695600000,0.28000,
 0.00695680000,0.40000,
 0.00695760000,0.24000,
 0.00695840000,0.32000,
 0.00695920000,0.32000,
 0.00696000000,0.28000,
 0.00696080000,0.28000,
 0.00696160000,0.32000,
 0.00696240000,0.32000,
 0.00696320000,0.32000,
 0.00696400000,0.36000,
 0.00696480000,0.40000,
 0.00696560000,0.64000,
 0.00696640000,1.00000,
 0.00696720000,1.32000,
 0.00696800000,1.68000,
 0.00696880000,2.04000,
 0.00696960000,2.32000,
 0.00697040000,2.60000,
 0.00697120000,2.88000,
 0.00697200000,3.08000,
 0.00697280000,3.32000,
 0.00697360000,3.48000,
 0.00697440000,3.64000,
 0.00697520000,3.80000,
 0.00697600000,3.96000,
 0.00697680000,4.08000,
 0.00697760000,4.16000,
 0.00697840000,4.28000,
 0.00697920000,4.36000,
 0.00698000000,4.44000,
 0.00698080000,4.52000,
 0.00698160000,4.56000,
 0.00698240000,4.68000,
 0.00698320000,4.68000,
 0.00698400000,4.76000,
 0.00698480000,4.76000,
 0.00698560000,4.80000,
 0.00698640000,4.84000,
 0.00698720000,4.88000,
 0.00698800000,4.92000,
 0.00698880000,4.88000,
 0.00698960000,4.96000,
 0.00699040000,4.96000,
 0.00699120000,4.96000,
 0.00699200000,5.00000,
 0.00699280000,5.00000,
 0.00699360000,5.04000,
 0.00699440000,5.04000,
 0.00699520000,5.08000,
 0.00699600000,5.08000,
 0.00699680000,5.12000,
 0.00699760000,5.12000,
 0.00699840000,5.12000,
 0.00699920000,5.16000,
 0.00700000000,5.16000,
 0.00700080000,5.12000,
 0.00700160000,5.16000,
 0.00700240000,5.16000,
 0.00700320000,5.16000,
 0.00700400000,5.12000,
 0.00700480000,5.20000,
 0.00700560000,5.16000,
 0.00700640000,5.20000,
 0.00700720000,5.20000,
 0.00700800000,5.12000,
 0.00700880000,5.20000,
 0.00700960000,5.20000,
 0.00701040000,5.20000,
 0.00701120000,5.20000,
 0.00701200000,5.16000,
 0.00701280063,5.20000,
 0.00701360000,5.20000,
 0.00701440000,5.20000,
 0.00701520000,5.20000,
 0.00701600000,5.20000,
 0.00701680000,5.20000,
 0.00701760000,5.28000,
 0.00701840000,5.20000,
 0.00701920000,5.20000,
 0.00702000000,5.24000,
 0.00702080000,5.24000,
 0.00702160000,5.24000,
 0.00702240000,5.24000,
 0.00702320000,5.20000,
 0.00702400000,5.28000,
 0.00702480000,5.20000,
 0.00702560000,5.20000,
 0.00702640000,5.20000,
 0.00702720000,5.28000,
 0.00702800000,5.20000,
 0.00702880000,5.28000,
 0.00702960000,5.28000,
 0.00703040000,5.28000,
 0.00703120000,5.28000,
 0.00703200000,5.28000,
 0.00703280000,5.24000,
 0.00703360000,5.20000,
 0.00703440000,5.24000,
 0.00703520000,5.24000,
 0.00703600000,5.24000,
 0.00703680000,5.28000,
 0.00703760000,5.28000,
 0.00703840000,5.32000,
 0.00703920000,5.28000,
 0.00704000000,5.28000,
 0.00704080000,5.28000,
 0.00704160000,5.28000,
 0.00704240000,5.24000,
 0.00704320000,5.28000,
 0.00704400000,5.28000,
 0.00704480000,5.24000,
 0.00704560000,5.20000,
 0.00704640000,5.28000,
 0.00704720000,5.28000,
 0.00704800000,5.48000,
 0.00704880000,5.24000,
 0.00704960000,5.24000,
 0.00705040000,5.28000,
 0.00705120000,5.28000,
 0.00705200000,5.28000,
 0.00705280000,5.28000,
 0.00705360000,5.28000,
 0.00705440000,5.28000,
 0.00705520000,5.24000,
 0.00705600000,5.28000,
 0.00705680000,5.24000,
 0.00705760000,5.28000,
 0.00705840000,5.28000,
 0.00705920000,5.28000,
 0.00706000000,5.28000,
 0.00706080000,5.28000,
 0.00706160000,5.20000,
 0.00706240000,5.24000,
 0.00706320000,5.28000,
 0.00706400000,5.28000,
 0.00706480000,5.28000,
 0.00706560000,5.28000,
 0.00706640000,5.28000,
 0.00706720000,5.28000,
 0.00706800000,5.28000,
 0.00706880000,5.32000,
 0.00706960000,5.28000,
 0.00707040000,5.28000,
 0.00707120000,5.28000,
 0.00707200000,5.28000,
 0.00707280000,5.28000,
 0.00707360000,5.28000,
 0.00707440000,5.28000,
 0.00707520000,5.28000,
 0.00707600000,5.28000,
 0.00707680000,5.28000,
 0.00707760000,5.28000,
 0.00707840000,5.28000,
 0.00707920000,5.28000,
 0.00708000000,5.28000,
 0.00708080000,5.28000,
 0.00708160000,5.28000,
 0.00708240000,5.28000,
 0.00708320000,5.28000,
 0.00708400000,5.28000,
 0.00708480000,5.28000,
 0.00708560000,5.28000,
 0.00708640000,5.28000,
 0.00708720000,5.28000,
 0.00708800000,5.28000,
 0.00708880000,5.24000,
 0.00708960000,5.32000,
 0.00709040000,5.28000,
 0.00709120000,5.28000,
 0.00709200000,5.28000,
 0.00709280000,5.28000,
 0.00709360000,5.28000,
 0.00709440000,5.28000,
 0.00709520000,5.28000,
 0.00709600000,5.24000,
 0.00709680000,5.32000,
 0.00709760000,5.28000,
 0.00709840000,5.24000,
 0.00709920000,5.28000,
 0.00710000000,5.28000,
 0.00710080000,5.28000,
 0.00710160000,5.28000,
 0.00710240000,5.20000,
 0.00710320000,5.28000,
 0.00710400000,5.28000,
 0.00710480000,5.28000,
 0.00710560000,5.32000,
 0.00710640000,5.28000,
 0.00710720000,5.24000,
 0.00710800000,5.32000,
 0.00710880000,5.32000,
 0.00710960000,5.28000,
 0.00711040000,5.28000,
 0.00711120000,5.28000,
 0.00711200000,5.28000,
 0.00711280000,5.28000,
 0.00711360000,5.28000,
 0.00711440000,5.32000,
 0.00711520000,5.28000,
 0.00711600000,5.32000,
 0.00711680000,5.32000,
 0.00711760000,5.28000,
 0.00711840000,5.32000,
 0.00711920000,5.28000,
 0.00712000000,5.24000,
 0.00712080000,5.32000,
 0.00712160000,5.28000,
 0.00712240000,5.32000,
 0.00712320000,5.28000,
 0.00712400000,5.28000,
 0.00712480000,5.28000,
 0.00712560000,5.28000,
 0.00712640000,5.28000,
 0.00712720000,5.28000,
 0.00712800000,5.28000,
 0.00712880000,5.28000,
 0.00712960000,5.28000,
 0.00713040000,5.28000,
 0.00713120000,5.28000,
 0.00713200000,5.28000,
 0.00713280000,5.32000,
 0.00713360000,5.28000,
 0.00713440000,5.28000,
 0.00713520063,5.28000,
 0.00713600000,5.28000,
 0.00713680000,5.32000,
 0.00713760000,5.32000,
 0.00713840000,5.28000,
 0.00713920000,5.32000,
 0.00714000000,5.28000,
 0.00714080000,5.28000,
 0.00714160000,5.28000,
 0.00714240000,5.28000,
 0.00714320000,5.28000,
 0.00714400000,5.32000,
 0.00714480000,4.04000,
 0.00714560000,1.00000,
 0.00714640000,0.28000,
 0.00714720000,0.28000,
 0.00714800000,0.32000,
 0.00714880000,0.44000,
 0.00714960000,0.32000,
 0.00715040000,0.32000,
 0.00715120000,0.32000,
 0.00715200000,0.32000,
 0.00715280000,0.32000,
 0.00715360000,0.32000,
 0.00715440000,0.32000,
 0.00715520000,0.32000,
 0.00715600000,0.32000,
 0.00715680000,0.36000,
 0.00715760000,0.32000,
 0.00715840000,0.28000,
 0.00715920000,0.36000,
 0.00716000000,0.32000,
 0.00716080000,0.32000,
 0.00716160000,0.32000,
 0.00716240000,0.32000,
 0.00716320000,0.36000,
 0.00716400000,0.32000,
 0.00716480000,0.32000,
 0.00716560000,0.32000,
 0.00716640000,0.32000,
 0.00716720000,0.36000,
 0.00716800000,0.36000,
 0.00716880000,0.32000,
 0.00716960000,0.36000,
 0.00717040000,0.32000,
 0.00717120000,0.36000,
 0.00717200000,0.28000,
 0.00717280000,0.28000,
 0.00717360000,0.36000,
 0.00717440000,0.32000,
 0.00717520000,0.32000,
 0.00717600000,0.32000,
 0.00717680000,0.32000,
 0.00717760000,0.28000,
 0.00717840000,0.32000,
 0.00717920000,0.48000,
 0.00718000000,0.24000,
 0.00718080000,0.36000,
 0.00718160000,0.32000,
 0.00718240000,0.36000,
 0.00718320000,0.36000,
 0.00718400000,0.32000,
 0.00718480000,0.32000,
 0.00718560000,0.32000,
 0.00718640000,0.32000,
 0.00718720000,0.28000,
 0.00718800000,0.36000,
 0.00718880000,0.32000,
 0.00718960000,0.40000,
 0.00719040000,0.32000,
 0.00719120000,0.32000,
 0.00719200000,0.36000,
 0.00719280000,0.32000,
 0.00719360000,0.32000,
 0.00719440000,0.32000,
 0.00719520000,0.32000,
 0.00719600000,0.32000,
 0.00719680000,0.32000,
 0.00719760000,0.32000,
 0.00719840000,0.32000,
 0.00719920000,0.36000,
 0.00720000000,0.36000,
 0.00720080000,0.32000,
 0.00720160000,0.32000,
 0.00720240000,0.36000,
 0.00720320000,0.36000,
 0.00720400000,0.32000,
 0.00720480000,0.36000,
 0.00720560000,0.32000,
 0.00720640000,0.32000,
 0.00720720000,0.32000,
 0.00720800000,0.32000,
 0.00720880000,0.32000,
 0.00720960000,0.48000,
 0.00721040000,0.32000,
 0.00721120000,0.32000,
 0.00721200000,0.36000,
 0.00721280000,0.28000,
 0.00721360000,0.32000,
 0.00721440000,0.32000,
 0.00721520000,0.32000,
 0.00721600000,0.32000,
 0.00721680000,0.32000,
 0.00721760000,0.28000,
 0.00721840000,0.32000,
 0.00721920000,0.32000,
 0.00722000000,0.32000,
 0.00722080000,0.36000,
 0.00722160000,0.32000,
 0.00722240000,0.32000,
 0.00722320000,0.28000,
 0.00722400000,0.32000,
 0.00722480000,0.32000,
 0.00722560000,0.32000,
 0.00722640000,0.32000,
 0.00722720000,0.36000,
 0.00722800000,0.32000,
 0.00722880000,0.32000,
 0.00722960000,0.36000,
 0.00723040000,0.32000,
 0.00723120000,0.32000,
